Car_id,Date,Gender,Annul_Income,Company,Model,Transmission,Color,Price,Body_Style,Dealer_Region
C_CND_004410,2022-08-07,Male,820000,Jeep,Wrangler,Auto,Red,19000,Hatchback,Pasco
C_CND_004411,2022-08-08,Female,4350000,Acura,Rl,Manual,Red,34000,Suv,Pasco
C_CND_004412,2022-08-08,Male,13500,Pontiac,Bonneville,Auto,Red,19000,Hatchback,Janesville
C_CND_004413,2022-08-08,Female,648000,Lexus,Ls400,Auto,Black,22000,Sedan,Scottsdale
C_CND_004414,2022-08-08,Male,1800000,Subaru,Forester,Auto,Black,22000,Suv,Austin
C_CND_004415,2022-08-08,Female,1020000,Mercury,Villager,Manual,Pale White,14000,Passenger,Middletown
C_CND_004416,2022-08-08,Male,635000,Pontiac,Grand Am,Auto,Pale White,26000,Suv,Aurora
C_CND_004417,2022-08-08,Female,13500,Lexus,Ls400,Manual,Red,13001,Sedan,Greenville
C_CND_004418,2022-08-08,Female,2350000,Volvo,S70,Auto,Black,26001,Suv,Pasco
C_CND_004419,2022-08-08,Female,1500000,Dodge,Ram Wagon,Auto,Black,22001,Passenger,Janesville
C_CND_004420,2022-08-08,Female,1900000,Mercedes-B,Cl500,Manual,Red,29001,Suv,Scottsdale
C_CND_004421,2022-08-08,Male,2400000,Volkswagen,Passat,Manual,Pale White,27000,Hatchback,Scottsdale
C_CND_004422,2022-08-08,Male,13500,Volkswagen,Passat,Auto,Red,13000,Hatchback,Austin
C_CND_004423,2022-08-08,Male,530000,Cadillac,Eldorado,Auto,Pale White,17000,Passenger,Middletown
C_CND_004424,2022-08-08,Female,490000,Toyota,Tacoma,Manual,Pale White,24000,Hardtop,Aurora
C_CND_004425,2022-08-08,Female,1140000,Volvo,S40,Manual,Black,36000,Sedan,Greenville
C_CND_004426,2022-08-08,Male,1510500,Lincoln,Navigator,Auto,Black,19050,Sedan,Pasco
C_CND_004427,2022-08-08,Male,353000,Nissan,Frontier,Auto,Pale White,18000,Hatchback,Janesville
C_CND_004428,2022-08-08,Male,1250000,Ford,Contour,Auto,Pale White,62000,Sedan,Scottsdale
C_CND_004429,2022-08-08,Male,2300000,Mercedes-B,S-Class,Auto,Black,39000,Suv,Austin
C_CND_004430,2022-08-08,Male,1699000,Toyota,Tacoma,Manual,Pale White,24900,Hardtop,Greenville
C_CND_004431,2022-08-08,Female,644000,Lincoln,Navigator,Auto,Black,19000,Sedan,Austin
C_CND_004432,2022-08-08,Male,700000,Mitsubishi,Montero Sport,Auto,Pale White,53000,Suv,Middletown
C_CND_004433,2022-08-08,Female,1101000,Oldsmobile,Intrigue,Auto,Pale White,45100,Suv,Aurora
C_CND_004434,2022-08-08,Male,1000000,Pontiac,Bonneville,Auto,Pale White,20000,Hatchback,Greenville
C_CND_004435,2022-08-08,Male,865000,Ford,Windstar,Auto,Pale White,19000,Sedan,Pasco
C_CND_004436,2022-08-08,Female,805500,Jeep,Cherokee,Auto,Red,14500,Sedan,Janesville
C_CND_004437,2022-08-08,Male,13500,Volkswagen,Passat,Manual,Pale White,12001,Hatchback,Scottsdale
C_CND_004438,2022-08-08,Female,1015000,Porsche,Carrera Coupe,Manual,Pale White,26501,Suv,Austin
C_CND_004439,2022-08-08,Female,930000,Chrysler,300M,Auto,Pale White,22001,Suv,Middletown
C_CND_004440,2022-08-08,Female,999000,Dodge,Ram Pickup,Auto,Red,57001,Suv,Aurora
C_CND_004441,2022-08-08,Male,1168888,Nissan,Pathfinder,Auto,Red,21881,Hardtop,Austin
C_CND_004442,2022-08-08,Male,3030000,Volkswagen,Beetle,Auto,Red,45001,Hardtop,Middletown
C_CND_004443,2022-08-08,Male,1300000,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Pasco
C_CND_004444,2022-08-08,Male,13500,Saturn,Sc,Manual,Red,61001,Hardtop,Middletown
C_CND_004445,2022-08-08,Female,13500,Dodge,Dakota,Auto,Pale White,21000,Sedan,Scottsdale
C_CND_004446,2022-08-08,Female,786000,Mercedes-B,Slk230,Manual,Pale White,14000,Hatchback,Austin
C_CND_004447,2022-08-08,Male,13500,Mitsubishi,3000Gt,Auto,Red,19000,Sedan,Middletown
C_CND_004448,2022-08-08,Female,450000,Mitsubishi,Montero Sport,Auto,Pale White,53001,Hardtop,Pasco
C_CND_004449,2022-08-08,Male,1470000,Saab,3-Sep,Auto,Red,69000,Sedan,Greenville
C_CND_004450,2022-08-08,Female,13500,Chrysler,Lhs,Auto,Pale White,21000,Hatchback,Pasco
C_CND_004451,2022-08-08,Male,750000,Volvo,S40,Auto,Pale White,42000,Sedan,Janesville
C_CND_004452,2022-08-08,Male,13500,Mercedes-B,Sl-Class,Manual,Pale White,26000,Hatchback,Austin
C_CND_004453,2022-08-08,Male,1280000,Chrysler,Lhs,Manual,Black,51000,Hatchback,Austin
C_CND_004454,2022-08-08,Female,850000,Volkswagen,Jetta,Auto,Red,22000,Passenger,Middletown
C_CND_004455,2022-08-08,Male,1200000,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Aurora
C_CND_004456,2022-08-08,Male,13500,Volkswagen,Jetta,Auto,Red,69000,Passenger,Greenville
C_CND_004457,2022-08-08,Male,655000,Nissan,Xterra,Auto,Black,26000,Passenger,Pasco
C_CND_004458,2022-08-08,Female,1140000,Ford,Ranger,Auto,Black,61000,Hatchback,Janesville
C_CND_004459,2022-08-08,Female,562000,Nissan,Quest,Auto,Pale White,32000,Suv,Scottsdale
C_CND_004460,2022-08-08,Male,531000,Pontiac,Grand Am,Auto,Red,31000,Suv,Austin
C_CND_004461,2022-08-09,Male,526000,Honda,Accord,Auto,Pale White,19001,Sedan,Austin
C_CND_004462,2022-08-09,Male,390000,Mercury,Grand Marquis,Manual,Red,71001,Suv,Janesville
C_CND_004463,2022-08-09,Male,13500,Buick,Park Avenue,Manual,Black,29001,Hatchback,Scottsdale
C_CND_004464,2022-08-09,Female,2950000,Mercury,Sable,Auto,Red,39001,Sedan,Austin
C_CND_004465,2022-08-09,Male,905000,Subaru,Outback,Auto,Pale White,19001,Suv,Middletown
C_CND_004466,2022-08-09,Male,1750000,Mercury,Cougar,Auto,Black,33001,Hatchback,Aurora
C_CND_004467,2022-08-09,Male,760000,Pontiac,Sunfire,Auto,Black,18001,Sedan,Greenville
C_CND_004468,2022-08-09,Female,550000,Volkswagen,Jetta,Manual,Red,24001,Passenger,Pasco
C_CND_004469,2022-08-09,Male,3180000,Volvo,S40,Manual,Black,36001,Sedan,Janesville
C_CND_004470,2022-08-09,Male,1367000,Chevrolet,Lumina,Manual,Black,10701,Passenger,Scottsdale
C_CND_004471,2022-08-09,Female,788000,Mercedes-B,Cl500,Manual,Red,29001,Suv,Austin
C_CND_004472,2022-08-09,Male,3600000,Oldsmobile,Cutlass,Auto,Red,41001,Sedan,Middletown
C_CND_004473,2022-08-09,Male,2550000,Mitsubishi,Galant,Auto,Pale White,42001,Passenger,Aurora
C_CND_004474,2022-08-09,Female,1050000,Ford,Crown Victoria,Manual,Pale White,20001,Passenger,Greenville
C_CND_004475,2022-08-09,Female,3350000,Lincoln,Continental,Manual,Red,82001,Passenger,Pasco
C_CND_004476,2022-08-09,Male,1400000,Mitsubishi,Diamante,Auto,Black,17001,Hatchback,Janesville
C_CND_004477,2022-08-09,Female,13500,Plymouth,Neon,Auto,Pale White,27001,Suv,Scottsdale
C_CND_004478,2022-08-09,Male,720000,Chevrolet,Corvette,Auto,Pale White,46000,Suv,Aurora
C_CND_004479,2022-08-09,Female,880000,Toyota,Rav4,Manual,Pale White,22000,Hatchback,Greenville
C_CND_004480,2022-08-09,Male,785000,Lexus,Es300,Auto,Pale White,27000,Hardtop,Pasco
C_CND_004481,2022-08-09,Male,347500,Plymouth,Prowler,Auto,Red,15500,Hatchback,Janesville
C_CND_004482,2022-08-09,Male,410000,Toyota,Camry,Auto,Red,31000,Hatchback,Scottsdale
C_CND_004483,2022-08-09,Male,1010000,Buick,Park Avenue,Manual,Pale White,23000,Hatchback,Austin
C_CND_004484,2022-08-09,Male,1485000,Ford,Crown Victoria,Auto,Red,29500,Passenger,Middletown
C_CND_004485,2022-08-09,Female,730000,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Aurora
C_CND_004486,2022-08-09,Male,13500,Ford,Focus,Manual,Black,49000,Hardtop,Janesville
C_CND_004487,2022-08-09,Male,1750000,Dodge,Viper,Manual,Black,26000,Suv,Pasco
C_CND_004488,2022-08-09,Male,1950000,Toyota,Tacoma,Auto,Pale White,53000,Hardtop,Austin
C_CND_004489,2022-08-09,Female,440000,Toyota,Corolla,Auto,Red,41000,Passenger,Scottsdale
C_CND_004490,2022-08-09,Male,480750,Honda,Cr-V,Auto,Red,12750,Suv,Austin
C_CND_004491,2022-08-09,Female,540000,Toyota,Corolla,Manual,Pale White,22000,Passenger,Middletown
C_CND_004492,2022-08-09,Female,1325000,Saturn,Sc,Manual,Red,61501,Hardtop,Janesville
C_CND_004493,2022-08-09,Male,13500,Cadillac,Seville,Manual,Pale White,22000,Hardtop,Aurora
C_CND_004494,2022-08-09,Male,725000,Plymouth,Prowler,Manual,Red,71000,Hatchback,Pasco
C_CND_004495,2022-08-09,Male,1042500,Mercedes-B,C-Class,Auto,Red,15251,Hatchback,Greenville
C_CND_004496,2022-08-09,Male,1002000,Mercury,Sable,Auto,Red,39200,Sedan,Pasco
C_CND_004497,2022-08-09,Male,13500,Oldsmobile,Silhouette,Manual,Red,25000,Sedan,Janesville
C_CND_004498,2022-08-09,Male,992000,Porsche,Carrera Coupe,Auto,Red,22001,Suv,Scottsdale
C_CND_004499,2022-08-09,Female,13500,Lexus,Gs400,Auto,Black,12001,Hatchback,Austin
C_CND_004500,2022-08-09,Male,650000,Toyota,Corolla,Manual,Red,14001,Passenger,Middletown
C_CND_004501,2022-08-09,Female,2600000,Volkswagen,Passat,Manual,Pale White,27000,Hatchback,Aurora
C_CND_004502,2022-08-09,Male,13500,Ford,Expedition,Auto,Black,41000,Suv,Greenville
C_CND_004503,2022-08-09,Female,13500,Dodge,Durango,Manual,Red,31000,Suv,Pasco
C_CND_004504,2022-08-09,Male,965000,Mitsubishi,Diamante,Manual,Red,12000,Hatchback,Janesville
C_CND_004505,2022-08-09,Male,920000,Chevrolet,Corvette,Auto,Pale White,25000,Suv,Scottsdale
C_CND_004506,2022-08-09,Male,13500,Cadillac,Seville,Manual,Pale White,22000,Suv,Austin
C_CND_004507,2022-08-09,Male,1301000,Dodge,Caravan,Auto,Red,19100,Suv,Middletown
C_CND_004508,2022-08-09,Female,820000,Saturn,Sc,Manual,Red,61001,Suv,Aurora
C_CND_004509,2022-08-09,Female,1171000,Mitsubishi,Montero Sport,Auto,Pale White,53101,Suv,Greenville
C_CND_004510,2022-08-09,Female,860000,Volkswagen,Cabrio,Auto,Pale White,17001,Sedan,Pasco
C_CND_004511,2022-08-09,Male,13500,Dodge,Ram Pickup,Manual,Pale White,16001,Suv,Janesville
C_CND_004512,2022-08-09,Male,1111000,Oldsmobile,Silhouette,Manual,Pale White,14100,Sedan,Janesville
C_CND_004513,2022-08-09,Male,13500,Volkswagen,Jetta,Auto,Pale White,38000,Passenger,Scottsdale
C_CND_004514,2022-08-09,Male,652500,Porsche,Carrera Cabrio,Auto,Pale White,32500,Passenger,Austin
C_CND_004515,2022-08-09,Male,736500,Mercedes-B,Cl500,Manual,Black,22500,Suv,Middletown
C_CND_004516,2022-08-09,Male,1040000,Ford,Contour,Auto,Red,19000,Sedan,Aurora
C_CND_004517,2022-08-09,Male,980000,Acura,Rl,Manual,Red,31000,Suv,Greenville
C_CND_004518,2022-08-09,Male,1570000,Chevrolet,Monte Carlo,Auto,Red,21000,Hatchback,Pasco
C_CND_004519,2022-08-09,Female,13500,Porsche,Carrera Coupe,Manual,Pale White,26001,Hardtop,Greenville
C_CND_004520,2022-08-09,Male,1060000,Dodge,Ram Pickup,Auto,Red,57001,Hardtop,Janesville
C_CND_004521,2022-08-09,Male,13500,Porsche,Boxter,Auto,Black,26000,Suv,Austin
C_CND_004522,2022-08-09,Male,1085000,Porsche,Carrera Coupe,Auto,Red,22501,Hardtop,Aurora
C_CND_004523,2022-08-09,Male,580000,Cadillac,Seville,Manual,Pale White,22001,Hardtop,Austin
C_CND_004524,2022-08-09,Male,931000,Dodge,Caravan,Auto,Red,19001,Hardtop,Middletown
C_CND_004525,2022-08-09,Female,740000,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Middletown
C_CND_004526,2022-08-09,Male,1030000,Plymouth,Neon,Manual,Black,29000,Suv,Aurora
C_CND_004527,2022-08-09,Male,715000,Acura,Rl,Manual,Red,34000,Suv,Greenville
C_CND_004528,2022-08-09,Female,13500,Dodge,Avenger,Auto,Red,22000,Passenger,Pasco
C_CND_004529,2022-08-09,Male,490000,Jeep,Wrangler,Auto,Red,13000,Hatchback,Middletown
C_CND_004530,2022-08-09,Male,472000,Ford,Taurus,Manual,Black,69000,Suv,Aurora
C_CND_004531,2022-08-09,Male,467000,Bmw,328I,Manual,Red,21000,Sedan,Greenville
C_CND_004532,2022-08-09,Male,302500,Mitsubishi,Diamante,Auto,Black,18500,Hatchback,Pasco
C_CND_004533,2022-08-09,Male,750000,Mercury,Villager,Auto,Black,28000,Passenger,Janesville
C_CND_004534,2022-08-09,Male,390000,Oldsmobile,Bravada,Auto,Black,26000,Hatchback,Scottsdale
C_CND_004535,2022-08-09,Female,460000,Chrysler,Lhs,Auto,Pale White,20000,Hatchback,Austin
C_CND_004536,2022-08-09,Male,1155000,Chevrolet,Corvette,Auto,Red,35500,Suv,Middletown
C_CND_004537,2022-08-09,Male,480000,Dodge,Ram Pickup,Auto,Pale White,45000,Hatchback,Aurora
C_CND_004538,2022-08-09,Male,1100000,Lincoln,Navigator,Auto,Black,19000,Sedan,Greenville
C_CND_004539,2022-08-09,Male,792000,Toyota,Land Cruiser,Auto,Red,33000,Suv,Pasco
C_CND_004540,2022-08-09,Male,540000,Volvo,C70,Auto,Black,12000,Hatchback,Janesville
C_CND_004541,2022-08-09,Male,1171000,Lexus,Gs400,Auto,Pale White,25100,Hatchback,Scottsdale
C_CND_004542,2022-08-09,Male,1408000,Chevrolet,Corvette,Auto,Red,45800,Suv,Austin
C_CND_004543,2022-08-09,Male,1494000,Nissan,Maxima,Manual,Pale White,22400,Sedan,Middletown
C_CND_004544,2022-08-09,Male,2760000,Oldsmobile,Aurora,Manual,Red,71000,Passenger,Aurora
C_CND_004545,2022-08-09,Male,1285000,Pontiac,Sunfire,Manual,Red,43500,Sedan,Greenville
C_CND_004546,2022-08-10,Female,662500,Oldsmobile,Silhouette,Manual,Red,34501,Sedan,Austin
C_CND_004547,2022-08-10,Male,3270000,Mitsubishi,Diamante,Auto,Black,17001,Hatchback,Middletown
C_CND_004548,2022-08-10,Female,13500,Lincoln,Continental,Manual,Black,42001,Passenger,Aurora
C_CND_004549,2022-08-10,Female,1280000,Mercedes-B,Slk230,Manual,Pale White,14001,Hatchback,Greenville
C_CND_004550,2022-08-10,Male,625000,Mercedes-B,S-Class,Manual,Red,21000,Suv,Pasco
C_CND_004551,2022-08-10,Male,700000,Oldsmobile,Intrigue,Auto,Black,18000,Suv,Janesville
C_CND_004552,2022-08-10,Male,13500,Chevrolet,Lumina,Manual,Black,10000,Passenger,Scottsdale
C_CND_004553,2022-08-10,Male,13500,Saturn,Lw,Manual,Pale White,13000,Hatchback,Janesville
C_CND_004554,2022-08-10,Female,1150000,Volkswagen,Gti,Manual,Black,25000,Suv,Scottsdale
C_CND_004555,2022-08-10,Male,695000,Plymouth,Neon,Manual,Pale White,22000,Suv,Austin
C_CND_004556,2022-08-10,Male,655000,Jeep,Wrangler,Auto,Red,19000,Hatchback,Janesville
C_CND_004557,2022-08-10,Male,775000,Plymouth,Neon,Auto,Pale White,27000,Suv,Scottsdale
C_CND_004558,2022-08-10,Male,820000,Lexus,Ls400,Auto,Pale White,18000,Sedan,Austin
C_CND_004559,2022-08-10,Male,990000,Plymouth,Voyager,Manual,Black,75000,Passenger,Middletown
C_CND_004560,2022-08-10,Female,1085000,Lincoln,Town Car,Auto,Pale White,18501,Hatchback,Scottsdale
C_CND_004561,2022-08-10,Male,1415500,Mitsubishi,Diamante,Auto,Black,18550,Hatchback,Austin
C_CND_004562,2022-08-10,Female,898000,Pontiac,Grand Prix,Auto,Red,19000,Passenger,Janesville
C_CND_004563,2022-08-10,Female,627000,Pontiac,Grand Prix,Auto,Red,19000,Passenger,Scottsdale
C_CND_004564,2022-08-10,Female,1206000,Mercedes-B,M-Class,Manual,Red,25600,Suv,Austin
C_CND_004565,2022-08-10,Male,705000,Chevrolet,Prizm,Manual,Pale White,22000,Suv,Middletown
C_CND_004566,2022-08-10,Male,13500,Lincoln,Town Car,Manual,Pale White,33000,Hatchback,Aurora
C_CND_004567,2022-08-10,Male,13500,Toyota,Camry,Auto,Red,31000,Hatchback,Janesville
C_CND_004568,2022-08-10,Female,570000,Mercedes-B,S-Class,Auto,Pale White,10000,Suv,Scottsdale
C_CND_004569,2022-08-10,Female,610000,Acura,Rl,Manual,Red,17000,Suv,Austin
C_CND_004570,2022-08-10,Female,468000,Chevrolet,Metro,Auto,Black,31000,Passenger,Middletown
C_CND_004571,2022-08-10,Female,355000,Saturn,Sc,Manual,Red,61001,Hardtop,Aurora
C_CND_004572,2022-08-10,Female,518000,Chevrolet,Corvette,Manual,Black,26000,Suv,Greenville
C_CND_004573,2022-08-10,Male,1135000,Jeep,Cherokee,Auto,Pale White,36500,Sedan,Pasco
C_CND_004574,2022-08-10,Male,1900000,Lexus,Ls400,Auto,Black,39000,Sedan,Pasco
C_CND_004575,2022-08-10,Male,950000,Oldsmobile,Cutlass,Auto,Red,15000,Sedan,Janesville
C_CND_004576,2022-08-10,Male,13500,Audi,A6,Manual,Black,25000,Suv,Scottsdale
C_CND_004577,2022-08-10,Female,530000,Dodge,Viper,Auto,Red,31000,Suv,Austin
C_CND_004578,2022-08-10,Female,745000,Pontiac,Bonneville,Manual,Red,11000,Hatchback,Janesville
C_CND_004579,2022-08-10,Female,562000,Chrysler,Concorde,Manual,Black,18000,Hatchback,Austin
C_CND_004580,2022-08-10,Female,627000,Buick,Century,Auto,Pale White,17000,Hatchback,Austin
C_CND_004581,2022-08-11,Female,1920000,Nissan,Pathfinder,Auto,Pale White,75000,Suv,Austin
C_CND_004582,2022-08-11,Female,13500,Chrysler,Cirrus,Auto,Red,12000,Passenger,Middletown
C_CND_004583,2022-08-11,Male,13500,Mercury,Sable,Auto,Red,39000,Sedan,Aurora
C_CND_004584,2022-08-11,Male,883000,Plymouth,Prowler,Manual,Red,71000,Hatchback,Aurora
C_CND_004585,2022-08-11,Male,13500,Dodge,Caravan,Auto,Red,19000,Hardtop,Greenville
C_CND_004586,2022-08-11,Male,1130000,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Pasco
C_CND_004587,2022-08-11,Male,1260000,Buick,Park Avenue,Manual,Black,29000,Hatchback,Greenville
C_CND_004588,2022-08-11,Female,13500,Plymouth,Voyager,Auto,Pale White,22000,Passenger,Pasco
C_CND_004589,2022-08-11,Male,13500,Ford,Explorer,Auto,Red,41000,Hatchback,Janesville
C_CND_004590,2022-08-11,Male,430000,Mitsubishi,Montero Sport,Auto,Pale White,53001,Hardtop,Greenville
C_CND_004591,2022-08-11,Male,13500,Mitsubishi,3000Gt,Manual,Pale White,21000,Sedan,Scottsdale
C_CND_004592,2022-08-11,Male,500000,Dodge,Ram Pickup,Manual,Pale White,16001,Hardtop,Janesville
C_CND_004593,2022-08-11,Male,1670000,Chevrolet,Impala,Auto,Black,21000,Hatchback,Middletown
C_CND_004594,2022-08-11,Male,950000,Jaguar,S-Type,Manual,Pale White,20000,Passenger,Aurora
C_CND_004595,2022-08-11,Male,1225000,Nissan,Maxima,Manual,Pale White,54500,Sedan,Greenville
C_CND_004596,2022-08-13,Male,13500,Honda,Cr-V,Auto,Pale White,22000,Suv,Greenville
C_CND_004597,2022-08-13,Male,1860000,Mercedes-B,Sl-Class,Manual,Pale White,26000,Suv,Pasco
C_CND_004598,2022-08-13,Male,2730000,Porsche,Carrera Coupe,Auto,Red,22001,Suv,Janesville
C_CND_004599,2022-08-13,Female,2410000,Ford,Ranger,Manual,Black,18001,Suv,Scottsdale
C_CND_004600,2022-08-13,Female,2530000,Mercedes-B,C-Class,Manual,Pale White,17001,Hatchback,Austin
C_CND_004601,2022-08-13,Male,13500,Porsche,Carrera Coupe,Auto,Red,22001,Suv,Middletown
C_CND_004602,2022-08-13,Male,960000,Mercedes-B,Slk,Auto,Red,19000,Passenger,Janesville
C_CND_004603,2022-08-13,Male,1050000,Chevrolet,Lumina,Manual,Red,12000,Passenger,Scottsdale
C_CND_004604,2022-08-13,Male,900000,Toyota,Camry,Manual,Black,29000,Hatchback,Austin
C_CND_004605,2022-08-13,Male,806000,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Middletown
C_CND_004606,2022-08-13,Male,1160000,Jeep,Grand Cherokee,Manual,Black,19000,Suv,Aurora
C_CND_004607,2022-08-13,Male,700000,Toyota,Celica,Manual,Pale White,14000,Suv,Greenville
C_CND_004608,2022-08-13,Female,13500,Chevrolet,Metro,Auto,Black,31000,Passenger,Scottsdale
C_CND_004609,2022-08-13,Female,13500,Mercury,Grand Marquis,Auto,Black,19000,Suv,Austin
C_CND_004610,2022-08-13,Female,985000,Mitsubishi,Diamante,Manual,Red,25000,Hatchback,Middletown
C_CND_004611,2022-08-13,Female,753000,Lexus,Gs300,Manual,Black,51000,Passenger,Aurora
C_CND_004612,2022-08-13,Male,1460000,Bmw,323I,Auto,Red,19001,Hatchback,Greenville
C_CND_004613,2022-08-13,Male,1000000,Acura,Tl,Manual,Black,21001,Hatchback,Pasco
C_CND_004614,2022-08-13,Male,1266000,Lexus,Gs300,Manual,Red,17600,Passenger,Middletown
C_CND_004615,2022-08-13,Male,1210000,Chrysler,Lhs,Auto,Pale White,21000,Hatchback,Aurora
C_CND_004616,2022-08-13,Male,1470000,Mercedes-B,M-Class,Manual,Red,25001,Hardtop,Greenville
C_CND_004617,2022-08-13,Male,1056000,Pontiac,Sunfire,Manual,Pale White,28600,Sedan,Pasco
C_CND_004618,2022-08-13,Male,1091000,Chrysler,Lhs,Manual,Black,51100,Hatchback,Janesville
C_CND_004619,2022-08-13,Female,580000,Saab,3-Sep,Auto,Black,18000,Sedan,Scottsdale
C_CND_004620,2022-08-13,Female,1035000,Pontiac,Sunfire,Manual,Red,43500,Sedan,Pasco
C_CND_004621,2022-08-13,Male,480000,Oldsmobile,Cutlass,Manual,Pale White,41000,Sedan,Janesville
C_CND_004622,2022-08-13,Male,750000,Chevrolet,Prizm,Manual,Red,22000,Hatchback,Austin
C_CND_004623,2022-08-13,Male,13500,Bmw,323I,Auto,Red,22000,Hatchback,Austin
C_CND_004624,2022-08-13,Male,730000,Ford,Mustang,Manual,Red,43000,Hatchback,Middletown
C_CND_004625,2022-08-13,Male,13500,Chevrolet,Cavalier,Manual,Pale White,20000,Suv,Aurora
C_CND_004626,2022-08-15,Male,13500,Dodge,Dakota,Auto,Pale White,21001,Sedan,Aurora
C_CND_004627,2022-08-15,Male,2020000,Mercedes-B,Slk230,Manual,Pale White,14000,Hatchback,Greenville
C_CND_004628,2022-08-15,Male,460000,Mitsubishi,3000Gt,Auto,Red,19000,Sedan,Pasco
C_CND_004629,2022-08-15,Male,980000,Acura,Rl,Auto,Black,24000,Suv,Pasco
C_CND_004630,2022-08-15,Male,13500,Audi,A8,Manual,Black,44000,Passenger,Janesville
C_CND_004631,2022-08-15,Female,1121000,Cadillac,Eldorado,Manual,Red,31100,Passenger,Scottsdale
C_CND_004632,2022-08-15,Female,1035000,Pontiac,Firebird,Manual,Black,43501,Suv,Janesville
C_CND_004633,2022-08-15,Female,13500,Audi,A6,Manual,Black,15001,Suv,Scottsdale
C_CND_004634,2022-08-15,Male,13500,Chrysler,Town & Country,Manual,Pale White,17000,Sedan,Austin
C_CND_004635,2022-08-15,Female,585000,Dodge,Ram Van,Auto,Red,31000,Hatchback,Austin
C_CND_004636,2022-08-15,Male,13500,Chevrolet,Impala,Manual,Pale White,14000,Hatchback,Middletown
C_CND_004637,2022-08-15,Male,13500,Chevrolet,Prizm,Manual,Pale White,22001,Hardtop,Pasco
C_CND_004638,2022-08-15,Male,820000,Chrysler,300M,Auto,Red,16000,Suv,Greenville
C_CND_004639,2022-08-15,Female,746000,Volvo,S40,Auto,Black,26000,Sedan,Pasco
C_CND_004640,2022-08-15,Male,1650000,Ford,Explorer,Auto,Pale White,18000,Hatchback,Janesville
C_CND_004641,2022-08-16,Male,2250000,Mercury,Mountaineer,Auto,Pale White,21000,Suv,Janesville
C_CND_004642,2022-08-16,Male,1053000,Saab,3-Sep,Auto,Red,69300,Sedan,Scottsdale
C_CND_004643,2022-08-16,Male,1800000,Chrysler,Lhs,Auto,Pale White,21000,Hatchback,Austin
C_CND_004644,2022-08-16,Male,13500,Oldsmobile,Silhouette,Manual,Pale White,14000,Sedan,Janesville
C_CND_004645,2022-08-16,Male,1472000,Volkswagen,Jetta,Auto,Pale White,38200,Passenger,Scottsdale
C_CND_004646,2022-08-16,Male,2120000,Porsche,Carrera Cabrio,Auto,Pale White,32000,Passenger,Austin
C_CND_004647,2022-08-16,Male,13500,Mercedes-B,Cl500,Manual,Black,22000,Suv,Middletown
C_CND_004648,2022-08-16,Female,1800000,Ford,Contour,Auto,Red,19000,Sedan,Aurora
C_CND_004649,2022-08-16,Male,1910000,Acura,Rl,Manual,Red,31000,Suv,Greenville
C_CND_004650,2022-08-16,Male,754000,Chevrolet,Monte Carlo,Auto,Red,21000,Hatchback,Pasco
C_CND_004651,2022-08-16,Male,13500,Honda,Passport,Manual,Pale White,13000,Suv,Janesville
C_CND_004652,2022-08-16,Female,1605000,Chevrolet,Malibu,Manual,Red,24500,Suv,Scottsdale
C_CND_004653,2022-08-16,Male,13500,Porsche,Boxter,Auto,Black,26000,Suv,Austin
C_CND_004654,2022-08-16,Male,1250800,Mercedes-B,Slk,Auto,Pale White,46080,Passenger,Austin
C_CND_004655,2022-08-16,Male,1327000,Ford,F-Series,Manual,Black,22700,Passenger,Middletown
C_CND_004656,2022-08-16,Male,670000,Chrysler,300M,Auto,Black,26000,Suv,Aurora
C_CND_004657,2022-08-16,Female,1523000,Plymouth,Neon,Auto,Pale White,27300,Suv,Greenville
C_CND_004658,2022-08-16,Male,13500,Chevrolet,Monte Carlo,Manual,Black,44000,Hatchback,Pasco
